ChanQual,Exp_collection,Expi,WebCam,comments,ephysFN,expControlFN,pref_chan,pref_unit,stim_size,stimuli
,PopulEvol_V1V4,,,"005 Cosine Evol 
Target: Pumpkins  
[0 –0.5]  4 deg 
FC6 Hessian CMAES 
Noise ceiling is lower easier to reach 
This  guy goes right through the noise ceiling>?!!!! 
Basically you get back your surface texcture.  
I think the fitting is close to perfect.  
Then we can discuss image content.  
completed ",Alfa-23032021-005,210323_Alfa_generate_BigGAN_cosine(2),,,4.0,N:\Stimuli\2020-CosineEvol\2021-03-23-Alfa-02\2021-03-23-13-04-31
,PopulEvol_V1V4,,,"006 
Target: Dumbbell 
[0 –0.5]  4 deg 
FC6 Hessian CMAES 
completed ",Alfa-23032021-006,210323_Alfa_generate_BigGAN_cosine(3),,,4.0,N:\Stimuli\2020-CosineEvol\2021-03-23-Alfa-03\2021-03-23-13-20-51
,PopulEvol_V1V4,,,"007 Cosine Evol 
Target: Banana  
MSE V1V4 
[0 –0.5]  4 deg 
FC6 Hessian CMAES 
Ceil is higher... 
Reach ceil very fast.  
Complete 
These neurons are not quite activated by this image. So the evolution is also not quite successful.  
Rr 
completed ",Alfa-23032021-007,210323_Alfa_generate_BigGAN_cosine(4),,,4.0,N:\Stimuli\2020-CosineEvol\2021-03-23-Alfa-04\2021-03-23-13-42-19
,PopulEvol_V1V4,,,"008 Cosine Evol 
Target: 17 monkey arm hand im,age 
MSE V1V4 
[0 –0.5]  4 deg 
FC6 Hessian CMAES 
17mins stop working 
completed ",Alfa-23032021-008,210323_Alfa_generate_BigGAN_cosine(5),,,4.0,N:\Stimuli\2020-CosineEvol\2021-03-23-Alfa-05\2021-03-23-14-01-20
,,,,"001 RFMapping works realy well. 
5mins ",Alfa-25032021-001,210325_Alfa_rfMapper_basic,,,,
,PopulEvol,,,"002 Encoding  
[-2 -2] 5deg V4 major, IT assist RF 
6min finish ",Alfa-25032021-002,210325_Alfa_selectivity_basic,,,5.0,N:\Stimuli\2020-CosineEvol\2021-03-25-Alfa-refRepr
,PopulEvol_ITV4,,,"003 Cosine evole 
[-2 -2] 5deg MSE V4IT 
Target 17 MSE ITV4 
CMAES Hessian FC6 GAN 
Use reference from 28 
This works above the ceiling as well!  
So the color part is not conserved definitely 
-1.57 now!  
Converged around –1.58 ~ -1.49 
Target 17 MSE ITV4 
CMAES Hessian  
42  
11mins ",Alfa-25032021-003,210325_Alfa_generate_BigGAN_cosine,,,5.0,N:\Stimuli\2020-CosineEvol\2021-03-25-Alfa-01\2021-03-25-12-18-11
,PopulEvol_ITV4,,,"004 Cosine evole 
[-2 -2] 5deg MSE V4IT 
Target n07717556_398 MSE ITV4 
CMAES Hessian FC6 GAN 
Fit the pumpkins! 
This one stays closely along the noise ceiling...? 
Wow exceed the ceil ase well. Around –2.36 
This one stuck much earlier than the last one.  
-1.80 -1.82 match pretty well though a scale mismatch in IT.  
13 mins great evolution ",Alfa-25032021-004,210325_Alfa_generate_BigGAN_cosine(1),,,5.0,N:\Stimuli\2020-CosineEvol\2021-03-25-Alfa-02\2021-03-25-12-36-36
,PopulEvol_ITV4,,,"005 Cosine evole 
[-2 -2] 5deg MSE V4IT 
Target grapes_sq MSE ITV4 
CMAES Hessian FC6 GAN 
Fit the grapes! 
The whole thing starts well above the ceiling????? 
It's still going up 
-1.65 wow this grapes looks great.  
V4 and some iT fitting super well 
Grape is there!  
-1.46, this fitting it quite insane!  
-1.38 this fitting is truly insane,  
It decays a little bit and it seemes less well ends around –1.50-1.80 
But still well passed the noise ceiling.  
completed ",Alfa-25032021-005,210325_Alfa_generate_BigGAN_cosine(2),,,5.0,N:\Stimuli\2020-CosineEvol\2021-03-25-Alfa-03\2021-03-25-12-58-10
,,,,"009 RFMappinmg  
Finally works !  
There is areally sparse unit in chan 28 in unit 2.... 
Completed ",Alfa-30032021-009,210330_Alfa_rfMapper_basic(5),,,,
,PopulEvol,,,"010 Repr Encoding  
6:45 18 blocks 
Completed ",Alfa-30032021-010,210330_Alfa_selectivity_basic(1),,,5.0,N:\Stimuli\2020-CosineEvol\2021-03-30-Alfa-refRepr
,PopulEvol_ITV4,,,"012 Geenrate Cosine  
Target 01_18 ear of monkey  
FC6 generator CMAES_Hessian optimizer  
ITV4 MSE loss fitting  
13:01 finally start working.... 
Reached noise upper bound around block 20. Fitting is acually great  
Kind of get some ear like stuff.  
V4 V1 activity is aculally matched quite perfectly. 
Fitting accuracy through the roof again! -1.52 
S 
40 generations 13 mins 
Completed ",Alfa-30032021-012,210330_Alfa_generate_BigGAN_cosine(1),,,5.0,N:\Stimuli\2020-CosineEvol\2021-03-30-Alfa-01\2021-03-30-12-59-49
,PopulEvol_ITV4,,,"013 Generate Cosine  
Target familiar object 10 banana 
FC6 generator CMAES_Hessian optimizer  
ITV4 MSE loss fitting  
1:18 starts  
For this image the overall activity is low. A few channels in IT is high.  
Quite sparse coding 
V4 fiting is great. IT misss a specific peak.  
Wow IT peaks starts to be fit at 30 blocks 
Around –1.59 , still the peak miss quite a bit 
Monky is not working  
Converge around –1.59 
Completed ",Alfa-30032021-013,210330_Alfa_generate_BigGAN_cosine(2),,,5.0,N:\Stimuli\2020-CosineEvol\2021-03-30-Alfa-02\2021-03-30-13-18-25
,,,,001 RFMapping starts 12:11 ,Alfa-01042021-001,210401_Alfa_rfMapper_basic(2),,,,
2.0,BigGAN_FC6;BigGAN_Hessian,24.0,,"002 Generate BigGAN starts 12:30 
FC6 BigGAN 
9 [-1.5 -1.5] 5 1  
CMAES_Hessian, FC6 
CMAES BigGAN_class 
Copyed reference 9 A 
Cool done.  
Cool this cell evolve BigGAN much more steadier.  
Late activity evolved pretty well.  
BigGAn evolves much bettwe than FC6 but both evolves. 
Refereence image actiivty definitely decrease.  
Basically both threads give me a pinkish square.  
BigGAN goes to 20->75/80  
FC6 goes from 20->40/50  
BigGAn is catching up starting to match up.  
Ref image score keep decraseing maybe general feature for adaptation in IT.  
Both threads meet at around gen 38 
Complete  
Very rewarding experiment 
40 blocks ",Alfa-01042021-002,210401_Alfa_generate_BigGAN,9.0,,5.0,N:\Stimuli\2020-BigGAN\2021-04-01-Alfa-01\2021-04-01-12-30-13
,PopulEvol_ITV4,,,"003 Repr Encoding 13:03 
[-2 –2 ] 5 deg  
For IT and V4 cortex.  
17bblocks 
Complete ",Alfa-01042021-003,210401_Alfa_selectivity_basic,,,5.0,N:\Stimuli\2020-CosineEvol\2021-04-01-Alfa-refRepr
2.0,BigGAN_Hessian,24.0,,"004 Hessian Selectivity 
It's interesting / weird that the Hessian images created today are not so different.  
May be LPIPS fail to work? Or we are too out in the space of BigGAN? 
Rrr 
[-1.5 -1.5] 5 deg chan9 unit 1 
This guy seems to have peak right in the center.  
Performance is still dam high!  ",Alfa-01042021-004,210401_Alfa_selectivity_basic(1),9.0,,5.0,N:\Stimuli\2020-Hessian\alfa-210401-selectivity
,PopulEvol_ITV4,,,"005 Evol Cosine 
[-2 -2] 5 deg MSE V4IT 
Target objects-familiar-10 Orange  
FC6 generator CMAES Hessian 
-1.09 at gen 16 pretty good.  ",Alfa-01042021-005,210401_Alfa_generate_BigGAN_cosine,,,5.0,N:\Stimuli\2020-CosineEvol\2021-04-01-Alfa-01\2021-04-01-13-35-12
,,,,"001 starts 10:47 
Monky not doing good  
Cool performamce is backe 
Many V4 cells have 2nd ary RF  ",Alfa-02042021-001,210402_Alfa_rfMapper_basic,,,,
,PopulEvol_ITV4,,,"002 starts 11:03 ReprEncoding 
Channel 9 seems to like cat a lot?! 
[-2 –2 ]6 deg  
18 reps ",Alfa-02042021-002,210402_Alfa_selectivity_basic,,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-02-Alfa-refRepr
,PopulEvol_ITV4,,,"003 Generate Cosine 
[-2 –2] 6 deg 
CMAES Hessian, FC6 GAN  
Cat as target MSE ITV4 
Cat inversion has some success?  
IT is generally pretty high, and FC6 is unable to generate that. Maybe it's just too abstract.  
V1V4 buy it. IT doesn't …. 
I feel this may be a limitation of FC6 as generator, I.e. cannot generate high level object that can evoke IT activity.  
IT don't buy FC6 generation as a passable animal image.  
(BigGAN, StyleGAN can achieve that)  
Control IT with FC6 to reconstruct animate image will fail?!  ",Alfa-02042021-003,210402_Alfa_generate_BigGAN_cosine,,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-02-Alfa-01\2021-04-02-11-16-20
,PopulEvol_ITV4,,,"004 Generate Cosine 11:34 
[-2 –2] 6 deg 
CMAES Hessian, FC6 GAN  
Apple as target MSE ITV4 
Is fitting Apple easier?  
No … you get the redness ball neess thing but not the apple per se.  
IT here is hard to control!  
Optmization is abit unstable why is that? 
41 blocks ",Alfa-02042021-004,210402_Alfa_generate_BigGAN_cosine(1),,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-02-Alfa-02\2021-04-02-11-34-26
,PopulEvol_ITV4,,,"005 Generate Cosine 11:51 
[-2 –2] 6 deg 
CMAES StyleGAN imageNet 
Apple as target MSE ITV4 
Intestingm so by default these imagenet generator matches the neural vectors better.  
There is a factor of style in there. Rr 
Complete ",Alfa-02042021-005,210402_Alfa_generate_BigGAN_cosine(2),,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-02-Alfa-03\2021-04-02-11-53-23
,,,,"001 RFMapping 
Works pretty well! 
Chan 7 seems interesting
Finished",Alfa-08042021-001,210408_Alfa_rfMapper_basic,,,,
,BigGAN_FC6_CMAHess;BigGAN_Hessian,25.0,,"002 BigGAN FC6
Chan 7 [-1.3 -1.4] 4deg unit 1
Chan 7 [-1.3 -1.4] 4deg unit 1
CMAES Hessian FC6
CMAES BigGAN
BigGAN really excell orz from 100->150 so it’s a dog face type thing. 
FC6 stopes not doing good. 
Stops around 140 not going higher may be it's fine with the dog head manifold?
Also note it's the 2nd peak that gets evolved. 
19mins 35blocks super high performance ",Alfa-08042021-002,210408_Alfa_generate_BigGAN,7.0,,4.0,N:\Stimuli\2020-BigGAN\2021-04-08-Alfa-01\2021-04-08-11-48-20
,BigGAN_Hessian,25.0,,"003 Hessian selectivity 
Starts 12:22 
Chan 7 [-1.3 -1.4] 4deg unit 1
Quite remarkable tuning curves. Dog vs human faces?
Monkey is so efficient today! 7mins 4 blocks with 90% performance. 
12 mins 7blocks 200+ images great jobb",Alfa-08042021-003,210408_Alfa_selectivity_basic,7.0,,4.0,N:\Stimuli\2020-Hessian\alfa-210408-selectivity
,BigGAN_FC6_CMAHess,,,"004 Generate BigGAN
Chan 2 [-1.4 -4] 5deg unit 1
Chan 2 [-1.4 -4] 5deg unit 1
CMAES Hessian FC6
CMAES BigGAN
As before chan 2 is not quite successful. 
Lay flat 23333 cool
Even decreasing a bit. 
High performance not evolving well. Meandering around 40-60",Alfa-08042021-004,210408_Alfa_generate_BigGAN(1),2.0,,5.0,N:\Stimuli\2020-BigGAN\2021-04-08-Alfa-02\2021-04-08-12-42-30
,PopulEvol_ITV4,,,"005 Repr encoding 
[-2 -2] 6deg 
Actually cell 7 really likes n03450230_4398
The red women 
Seems consistent with the dog face women face peak",Alfa-08042021-005,210408_Alfa_selectivity_basic(1),,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-08-Alfa-refRepr
,PopulEvol_ITV4,,,"006  Generate Cosine 
MSE ITV4 
Target  n03450230_4398 red women
CMAES  StyleGAN imagenet
[-2 -2] 6deg
Evolvution goes well goes up . From –2.5 to –2.1
-2.09 really close! -1.998
At 40 gense ",Alfa-08042021-006,210408_Alfa_generate_BigGAN_cosine,,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-08-Alfa-01\2021-04-08-13-18-04
,PopulEvol_ITV4,,,"007 Generate Cosine 
MSE ITV4 
07_face_human_13_sh women face! Olivia 
CMAES  StyleGAN imagenet
[-2 -2] 6deg
-2.4 at gen 25 so working up. 
Wow at –2.24 now 
The control is definitely successful. 
The reconstruction is not so much. 
-1.970 now at gen 35 pretty good. 
There is a catastrophic failure at 36
After catastrophy
popul 
19min finish. ",Alfa-08042021-007,210408_Alfa_generate_BigGAN_cosine(1),,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-08-Alfa-02\2021-04-08-13-40-13
,,,,"001 RFMap 11:30 
High performance 8 block 6mins",Alfa-13042021-001,210413_Alfa_rfMapper_basic,,,,
,PopulEvol_ITV4,,,"002 Repr Encoding 11:45
[-2 -2] 6 deg
17 blocks 5min
210413_Alfa_selectivity_RespTsr.mat",Alfa-13042021-002,210413_Alfa_selectivity_basic,,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-13-Alfa-refRepr
,PopulEvol_ITV4,,,"003 Generate Cosine 11:59
P1030838, An image of a garden, 
[-2 -2] 6deg
FC6 CMAES Hessian
MSE V4IT loss
Channel 64 is abit quite so take care. 
Activitity matching or correlation is super good. 
IT is not super responsive, V4 is kind of. 
Loss gets down to -1.34 S
Completed",Alfa-13042021-003,210413_Alfa_generate_BigGAN_cosine,,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-13-Alfa-01\2021-04-13-12-02-06
,PopulEvol_ITV4,,,"004 Generate Cosine
FC6 eyes evovled image 
[-2 -2] 6deg
FC6 CMAES Hessian
MSE V4IT loss
Seems this guy starts and then converge really fast. 
Neural matching is pretty well. 
Stays around –1.57 
Population pattern matching 
channel 
a,03S 
Completed",Alfa-13042021-004,210413_Alfa_generate_BigGAN_cosine(1),,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-13-Alfa-02\2021-04-13-12-30-57
,PopulEvol_ITV4,,,"005 Generate Cosine
FC6 eyes evovled image 
[-2 -2] 6deg
StyleGAN imnet CMAES 
MSE V4IT loss
Evolve a realistic GAN to generate sth un realistic? 
Can we achieve that?
Need to suppress IT and excite V4 and V1 basically by matching some statistics. 
OK IT is suppressed. V1 and V4 needs to excite. 
Score drives down to –1.852
Really remarkable control 10 10 gens. 
Needs to excite V4 more
Damn
-1.66 ! Super close. 
-1.538 even closer
Wow –1.8
So Driven by a target formed by FC6 gan push the styleGAN to work like texture generating gans. 
17mins 43 blocks
Love this experiment hahaha
Completed",Alfa-13042021-005,210413_Alfa_generate_BigGAN_cosine(2),,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-13-Alfa-03\2021-04-13-12-47-57
,PopulEvol_ITV4,,,"6
[-2 -2] 6deg
Bee Hive image
StyleGAN imnet CMAES 
MSE V4IT loss
See if there is bee hive in StyleGAN imagenet
Bee hive should be in interesting. Some IT channels are responding. 
Need to selectivity activate some IT and V1
V4 matches well IT have not, some key cahneels are not evoked. 
Kind of plateau. 
V4 satisfies, IT doesn't. 
Ends around –1.814
Completed",Alfa-13042021-006,210413_Alfa_generate_BigGAN_cosine(3),,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-13-Alfa-04\2021-04-13-13-16-44
,PopulEvol_ITV4,,,"[-2 -2] 6deg
Bee Hive image
FC6 CMAES _Hessian
MSE V4IT loss
-1.56 targ
-1.59 starts to grow a peak now
PO ulation pattern matchin 
channel 
Completed",Alfa-13042021-007,210413_Alfa_generate_BigGAN_cosine(4),,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-13-Alfa-05\2021-04-13-13-38-04
,,,,"001 RFMapping starts 11:38
6 min 8 blocks
Completed",Alfa-15042021-001,210415_Alfa_rfMapper_basic,,,,
,BigGAN_FC6_CMAHess,,,"002  Generate BigGAN
26  [-0.9  -4.5]  5  1  'CMAES_Hessian'
26  [-0.9  -4.5]  5  1  'CMAES'
Looks sparse and nice PSTH. RF is constrained
Quite extra foveal, maybe hard to fixate. Cool
hahahahhaa
Evolution is so stable. Nothing change at all. Total failure.....
So really consistent with results months ago, the channel is not quite evolvable.
Completed",Alfa-15042021-002,210415_Alfa_generate_BigGAN,26.0,,5.0,N:\Stimuli\2020-BigGAN\2021-04-15-Alfa-01\2021-04-15-12-06-14
,PopulEvol_ITV4,,,"003 Repr Encoding
[-2 -2] 6deg target V4 IT
So in fact channel 26 has tuning, and its highly stable.
Wow his favorite is the bee hive, then apple then cat face... textury
Completed",Alfa-15042021-003,210415_Alfa_selectivity_basic,,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-15-Alfa-refRepr
,PopulEvol_ITV4,,,"004 Generate Cosine
Frigatebird-sq
[-2 –2 ] FC6 CMAHesian
MSE V4IT target
Wow very successful  evol
-1.4~ 25 gens.
-1.36 finally
Completed",Alfa-15042021-004,210415_Alfa_generate_BigGAN_cosine,,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-15-Alfa-01\2021-04-15-12-47-50
,PopulEvol_ITV4,,,"005 Generate Cosine
House roof  03_n04417672_1074
[-2 –2 ] FC6 CMAHesian
MSE V4IT target
This guy decay back finally....
-1.85 stays around that.
Decays to 2.0 and –2.3
Not stable evolution
Completed",Alfa-15042021-005,210415_Alfa_generate_BigGAN_cosine(1),,,6.0,N:\Stimuli\2020-CosineEvol\2021-04-15-Alfa-02\2021-04-15-13-09-48
,,,,"001 RFMapping 
Monkey not working very well at first
Crasy bad day..... 15 mins on rfmapping
<30 performance
002 
20  [-3  -4]  7  1  'CMAES_Hessian'
20  [-3  -4]  7  1  'CMAES'
FC6 BigGAN full space signal 2/5
Crashed due to some bug",Alfa-16042021-001,210416_Alfa_rfMapper_basic,,,,
2.0,BigGAN_FC6_CMAHess,,,"003 BigGAN FC6 Evolution
20  [-3  -4]  7  1  'CMAES_Hessian'
20  [-3  -4]  7  1  'CMAES'
FC6 BigGAN full space signal 2/5
Crashed due to some bug
BigGAN evolve pretty well. 60->78
Evolution is rugged in many sense. 
FC6 not changing at all BigGAN evoles from 62 -> 72 and going up and down eterrn 70 and 80 
Basically it evolved a head of polar bear?
Neural activity decays back......WTF. It likes white bears but not brown bears.
Weird evolution …. They evolved the sustained activity for a while and then just drop back. ",Alfa-16042021-003,210416_Alfa_generate_BigGAN(1),20.0,1.0,7.0,N:\Stimuli\2020-BigGAN\2021-04-16-Alfa-01\2021-04-16-11-33-33
4.0,FC6Evol_Decomp,1.0,,"004 
7   [-1.5  -1.5]  4  1  'CMAES_Hessian'
FC6 GAN
Lets see if this works. 
Pretty good evolvution , but the reference is not stable. 
And the evolution trajectory is ragged. ",Alfa-16042021-004,210416_Alfa_generate_BigGAN(2),7.0,1.0,4.0,N:\Stimuli\2021-EvolDecomp\2021-04-16-Alfa-01\2021-04-16-12-05-37
4.0,FC6Evol_Decomp,1.0,,"005 Selectivity Decomposition
9blocks amazing it's fantasitc 
Top 3 favorite images 
fac2_map_vgg16-conv4_3_01, 
evol_best_01_block013_thread000_gen_gen012_000377, 
fac2_map_vgg16-conv4_3_00
Fantastic decomposition!",Alfa-16042021-005,210416_Alfa_selectivity_basic,7.0,1.0,4.0,N:\Stimuli\2021-EvolDecomp\2021-04-16-Alfa-01-decomp
,,,,"001 RFMapping start 11:07
8 reps 
18  [1.0, -5.5]  1  5  
18  [1.0, -5.5]  1  5
20  [-1.8, -4.2] 1 8 deg
29  [-0.5, -2.9]  1 5 deg 
18  [ 1, -5.4]  1 5 deg
7  [-1, -2.4]  1 5 deg
002 Generate BigGAN
aborted",Alfa-20042021-001,210420_Alfa_rfMapper_basic,,,,
4.0,FC6Evol_Decomp,,,"003 Generate BigGAN(1)
18  [1.0, -5.5]  1  5  CMAHEssian, FC6
Hash 4/5
Nothing evolved....
12mins 40blks",Alfa-20042021-003,210420_Alfa_generate_BigGAN(1),18.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-04-20-Alfa-01\2021-04-20-11-36-07
3.0,FC6Evol_Decomp,2.0,,"004 Generate BigGAN(2)
20  [-1.8, -4.2] 8 deg  Unit 1 
Hash3/5
Soime ideas about evolution. Knobs gets randomly turned up and down.
If the neuron is only the function of one of those, then it's easy to evolve. 
If the neuron is the function of some combinations then it’s harder,
This guy evolves and collapse and evolves again. 
69->84 and back. 
13mins 40blks",Alfa-20042021-004,210420_Alfa_generate_BigGAN(2),20.0,1.0,8.0,N:\Stimuli\2021-EvolDecomp\2021-04-20-Alfa-02\2021-04-20-11-50-15
5.0,FC6Evol_Decomp,,,"005 Generate BigGAN(3)
29  [-0.5, -2.9]  1 5 deg 
Hash 5/5
This evolves robustly 
Also adaptation to static images happen
Evolution is definitely not robust here. 
Not quite successful, going up and downs.",Alfa-20042021-005,210420_Alfa_generate_BigGAN(3),29.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-04-20-Alfa-03\2021-04-20-12-07-22
5.0,FC6Evol_Decomp,3.0,,"006  Generate BigGAN(4)
29  [-0.5, -2.9]  1 5 deg BigGAN class CMA
Hash 5/5
BigGAN evolves much better and more robustly. 
This cell also goes up and down...but at higher rate. ",Alfa-20042021-006,210420_Alfa_generate_BigGAN(4),29.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-04-20-Alfa-04\2021-04-20-12-22-56
3.0,FC6Evol_Decomp,2.0,,"007 EvolFactorize Seloectivity
9 blocks 
20  [-1.8, -4.2] 8 deg  Unit 1 
Factorization of that
Vgg16 conv4_3  3 components",Alfa-20042021-007,210420_Alfa_selectivity_basic,20.0,1.0,8.0,N:\Stimuli\2021-EvolDecomp\2021-04-20-Alfa-02-decomp
5.0,FC6Evol_Decomp,3.0,,"008 EvolFactorize Seloectivity
29  [-0.5, -2.9]  1 5 deg 
7 min 10 blocks 85 images 
Factorization
Vgg16 conv5_3  3 components",Alfa-20042021-008,210420_Alfa_selectivity_basic(1),29.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-04-20-Alfa-04-decomp
,,,,"001 RFMapper
Starts 11:37
Stopped 11:42
8 reps
Ahhhhhh Debug the rf post hoc for 20 mins …..
16 channel is empty and thus the rf sorting code becomes falty many channels are lost.
51 [-0.5, -1.0] 3.5 deg 1
52 [-0.4, -1.0] 3.5 deg 1
43 [-0.1  -0.3] 3 deg 2
56 [-0.2 -0.5] 3 deg 1",Alfa-22042021-001,210422_Alfa_rfMapper_basic,,,,
5.0,FC6Evol_Decomp,4.0,,"002 Generate BigGAN
Starts 12:18
51 [-0.5, -1.0] 3.5 deg 1
MUUnit 5/5
FC6  CMAES Hessian
OK continue evolving seems good.
298->313 ->323
Around 50ms evolved. ->335???
Suddenly evolved around 26 gens.
344 now...gen 36
Final fluctuate between 320 and 340
Good enough  to factorize?
42 bocks finish
Completed",Alfa-22042021-002,210422_Alfa_generate_BigGAN,51.0,1.0,3.5,N:\Stimuli\2021-EvolDecomp\2021-04-22-Alfa-01\2021-04-22-12-18-20
5.0,FC6Evol_Decomp,5.0,,"003 Generate BigGAN(1)
56 [-0.2 -0.5] 3 deg 1
FC6  CMAES Hessian
MUUnit 5/5
See what.
130 -> 180 looks good.->200
Pretty evoluition
42 bocks finish
Completed",Alfa-22042021-003,210422_Alfa_generate_BigGAN(1),56.0,1.0,3.0,N:\Stimuli\2021-EvolDecomp\2021-04-22-Alfa-02\2021-04-22-12-32-39
3.0,FC6Evol_Decomp,6.0,,"004 Generate Big (2)
43 [-0.1  -0.3] 3 deg Unit 2
FC6  CMAES Hessian
MUUnit 3/5
40 -> 60 ->50
Going up and down...
Can this be a generally adaptation thing?
Note cell is very transient response 50-100ms reponse and down.
Maybe this is a failure.
Completed",Alfa-22042021-004,210422_Alfa_generate_BigGAN(2),43.0,2.0,3.0,N:\Stimuli\2021-EvolDecomp\2021-04-22-Alfa-03\2021-04-22-12-48-22
5.0,FC6Evol_Decomp,5.0,,"005 Sel  Evolution (1) Factorized
Cov factorize Positive side 3 factor
+ Correlation absed facorization.
56 [-0.2 -0.5] 3 deg 1
10 blocks
evol_best_02_block039_thread000_gen_gen038_001148,
facttsr_corrvgg16-conv4_3_01,
fac0_full_shufflevgg16-conv4_3_01
Completed",Alfa-22042021-005,210422_Alfa_selectivity_basic,56.0,1.0,3.0,N:\Stimuli\2021-EvolDecomp\2021-04-22-Alfa-02-decomp
5.0,FC6Evol_Decomp,4.0,,"006  Sel (1)  Evolution Factorized
Cov factorize Positive side 3 factor
+ Correlation absed facorization.
51 [-0.5, -1.0] 3.5 deg 1
MUUnit 5/5
Completed",Alfa-22042021-006,210422_Alfa_selectivity_basic(1),51.0,1.0,3.5,N:\Stimuli\2021-EvolDecomp\2021-04-22-Alfa-01-decomp
3.0,FC6Evol_Decomp,6.0,,"007 Sel(2)  Evolution (2) Factorized
43 [-0.1  -0.3] 3 deg 2
Cov factorize Positive side 3 factor
+ Correlation absed facorization.
10 blocks 9mins finishe!
QUITE COMPLEX PATTERN
evol_best_03_block021_thread000_gen_gen020_000625
fac1_cntpnt_shufflevgg16-conv4_3_00
fac1_cntpnt_shufflevgg16-conv4_3_02
Completed",Alfa-22042021-007,210422_Alfa_selectivity_basic(2),43.0,2.0,3.0,N:\Stimuli\2021-EvolDecomp\2021-04-22-Alfa-03-decomp
,,,,"001 RFMapping
2021-04-27 12:04:00
10 reps
Completed
57  [0  -0.5]  3  1 success!
5  [-2.1  -3.4]   6  1    Not success
22  [-0.2 -2.9]  6  1   Highly successful
10  [-1.3  -4.3]  7  1  CMAES_Hessian
14  [-0.4  -3.0]  6  1
Completed",Alfa-27042021-001,210427_Alfa_rfMapper_basic,,,,
,FC6Evol_Decomp,7.0,,"002 Generate BigGAN
57  [0  -0.5]  3  1  FC6 CMAES Hessian
Evolve the sustained part right away,
Great job
From 38 -> 75
48 gens
Stable increase in firing rate but not
Completed",Alfa-27042021-002,210427_Alfa_generate_BigGAN,57.0,1.0,3.0,N:\Stimuli\2021-EvolDecomp\2021-04-27-Alfa-01\2021-04-27-12-39-32
,FC6Evol_Decomp,,,"003 Generate BigGAN
5  [-2.1  -3.4]   6  1
May not succeed, seems like quite high level neurons
Will be quick
9mins finish 32 blocks not successful
Completed",Alfa-27042021-003,210427_Alfa_generate_BigGAN(1),5.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-04-27-Alfa-02\2021-04-27-12-56-10
,FC6Evol_Decomp,8.0,,"004  Generat BigGAN
22  [-0.2 -2.9]  6  1
Wow this one is super successful. 20-> 90
This guy seems like shapes
Keep going ~ 100
17min 54blocks
Completed",Alfa-27042021-004,210427_Alfa_generate_BigGAN(2),22.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-04-27-Alfa-03\2021-04-27-13-07-55
,FC6Evol_Decomp,7.0,,"005 Evol Decompose
Factor 1 is doing its job, factor 1 best and map seems pretty good.
8min 10
evol_best_00_block038_thread000_gen_gen037_001113,  evol_best_02_block037_thread000_gen_gen036_001108,
fac0_cntpnt_shufflevgg16-conv4_3_01
Completed
",Alfa-27042021-005,210427_Alfa_selectivity_basic,57.0,1.0,3.0,N:\Stimuli\2021-EvolDecomp\2021-04-27-Alfa-01-decomp
,FC6Evol_Decomp,8.0,,"007  Select
Use COnv3_3
Add spatial patch shuffle
Only finished 6 block
evol_best_02_block053_thread000_gen_gen052_001567, evol_best_03_block036_thread000_gen_gen035_001073, evol_best_04_block026_thread000_gen_gen025_000778
Really want ot K*** the monkey....
Takes 40+mins.....
Completed",Alfa-27042021-007,210427_Alfa_selectivity_basic(2),22.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-04-27-Alfa-03-decomp
,,,,"001 rRF Mapping 11:46
Not sure why the monkey is not fixating super well. 
37   [0      -0.4]   2.5  1 
53   [-2.4  -2.3]   5   1
25   [-0.3  -4.6]   6   1
22   [-0.1  -3.4]   6   2
29   [-0.6  -3.0]   6   1
18   [1.6   -5.4]   6   1
19   [-0.8  -4.3]   6   1
59   [-1.8  -3.3]   5   1",Alfa-30042021-001,210430_Alfa_rfMapper_basic,,,,
